match_id,date,league_id,league_name,home_team_id,home_team,away_team_id,away_team,home_elevation_dif,away_elevation_dif,away_travel,teamA_fr_rag,teamB_fr_rag,minutes_played,time_segment,match_state,player_dif,teamA_xg,teamB_xg,source_segments,first_segment_id,last_segment_id
29781,2024-10-26 18:45:00,10,Eredivisie,108,Team 108,600,Zwolle,8,-4,128,0.112207,0.0432442,6,1,0.5,0.0,0.0,0.0,1,148992,148992
29781,2024-10-26 18:45:00,10,Eredivisie,108,Team 108,600,Zwolle,8,-4,128,0.280517,0.10811,15,2,0.5,0.0,0.0,0.0,1,148993,148993
29781,2024-10-26 18:45:00,10,Eredivisie,108,Team 108,600,Zwolle,8,-4,128,0.187011,0.0720736,10,3,0.5,0.0,0.0,0.0,1,148994,148994
29781,2024-10-26 18:45:00,10,Eredivisie,108,Team 108,600,Zwolle,8,-4,128,0.0748045,0.0288295,4,3,1.5,0.0,0.0,0.03,1,148995,148995
29781,2024-10-26 18:45:00,10,Eredivisie,108,Team 108,600,Zwolle,8,-4,128,0.0193308,0.00796821,1,3,1.5,0.5,0.0,0.0,1,148996,148996
29781,2024-10-26 18:45:00,10,Eredivisie,108,Team 108,600,Zwolle,8,-4,128,0.28782359999999996,0.12157800999999999,15,4,1.5,0.5,0.0,0.0,4,148997,149000
29781,2024-10-26 18:45:00,10,Eredivisie,108,Team 108,600,Zwolle,8,-4,128,0.29626030000000003,0.1712126,15,5,1.5,0.5,0.0,0.060000000000000005,5,149001,149005
29781,2024-10-26 18:45:00,10,Eredivisie,108,Team 108,600,Zwolle,8,-4,128,0.333855,0.18000110000000002,15,6,1.5,0.5,0.0,0.0,2,149006,149007
29158,2024-10-26 19:00:00,9,Ligue 1,88,Team 88,93,Brest,-6,4,628,0.094437,0.0510716,4,1,0.0,0.0,0.0,0.85,1,148872,148872
29158,2024-10-26 19:00:00,9,Ligue 1,88,Team 88,93,Brest,-6,4,628,0.259702,0.140447,11,1,-0.5,0.0,0.0,0.0,1,148873,148873
29158,2024-10-26 19:00:00,9,Ligue 1,88,Team 88,93,Brest,-6,4,628,0.0927981,0.0499057,4,2,-0.5,0.0,0.0,0.25,2,148874,148876
29158,2024-10-26 19:00:00,9,Ligue 1,88,Team 88,93,Brest,-6,4,628,0.255195,0.137241,11,2,-1.5,0.0,0.25,0.0,1,148875,148875
29158,2024-10-26 19:00:00,9,Ligue 1,88,Team 88,93,Brest,-6,4,628,0.533589,0.286958,23,3,-0.5,0.0,0.07,0.01,1,148877,148877
29158,2024-10-26 19:00:00,9,Ligue 1,88,Team 88,93,Brest,-6,4,628,0.3431875,0.1979034,15,4,-0.5,0.0,0.13,0.07,2,148878,148879
29158,2024-10-26 19:00:00,9,Ligue 1,88,Team 88,93,Brest,-6,4,628,0.155864,0.126157,8,5,-0.5,0.0,0.0,0.1,1,148880,148880
29158,2024-10-26 19:00:00,9,Ligue 1,88,Team 88,93,Brest,-6,4,628,0.5420732,0.5110721,26,6,-0.5,0.0,0.29000000000000004,0.22999999999999998,6,148881,148886
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.232897,0.284743,13,1,0.0,0.0,1.3,0.14,1,149008,149008
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.0358303,0.0438066,2,1,0.5,0.0,0.0,0.0,1,149009,149009
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.268727,0.328549,15,2,0.5,0.0,0.13,0.07,1,149010,149010
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.125406,0.153323,7,3,0.5,0.0,0.35,0.0,1,149011,149011
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.179151,0.219033,10,3,1.5,0.0,0.02,0.13,1,149012,149012
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.0377669,0.0431751,2,4,1.5,0.0,0.0,0.0,2,149013,149014
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.258073,0.276533,13,4,0.5,0.0,0.85,0.0,1,149015,149015
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.1242978,0.12387580000000001,6,5,1.5,0.0,0.08,0.03,2,149016,149017
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.18810090000000002,0.2004219,9,5,1.5,0.5,0.08,0.0,3,149018,149020
29782,2024-10-26 20:00:00,10,Eredivisie,114,NAC Breda,105,Team 105,-3,-3,25,0.36887,0.4189285,18,6,1.5,0.5,0.55,0.13,4,149021,149024
30417,2024-10-26 20:30:00,11,Primeira Liga,122,Famalicão,136,Sporting CP,-31,-28,299,0.110256,0.400137,15,1,0.0,0.0,0.0,0.17,1,149124,149124
30417,2024-10-26 20:30:00,11,Primeira Liga,122,Famalicão,136,Sporting CP,-31,-28,299,0.110256,0.400137,15,2,0.0,0.0,0.06,0.25,1,149125,149125
30417,2024-10-26 20:30:00,11,Primeira Liga,122,Famalicão,136,Sporting CP,-31,-28,299,0.18552259999999998,0.644874,24,3,0.0,0.0,0.0,0.4,2,149126,149127
30417,2024-10-26 20:30:00,11,Primeira Liga,122,Famalicão,136,Sporting CP,-31,-28,299,0.09343605999999999,0.3301843,12,4,0.0,0.0,0.0,1.68,2,149128,149129
30417,2024-10-26 20:30:00,11,Primeira Liga,122,Famalicão,136,Sporting CP,-31,-28,299,0.049457650000000006,0.16381449999999997,6,5,-0.5,0.0,0.0,0.22,3,149130,149132
30417,2024-10-26 20:30:00,11,Primeira Liga,122,Famalicão,136,Sporting CP,-31,-28,299,0.02932355,0.1046188,4,5,-1.5,0.0,0.02,0.0,2,149133,149134
30417,2024-10-26 20:30:00,11,Primeira Liga,122,Famalicão,136,Sporting CP,-31,-28,299,0.2449966,0.5980809,24,6,-1.5,0.0,0.23,0.94,5,149135,149139
28787,2024-10-26 20:45:00,8,Serie A,77,Atalanta,78,Hellas Verona,80,-22,105,0.180725,0.142803,6,1,0.0,0.0,0.16,0.0,1,148757,148757
28787,2024-10-26 20:45:00,8,Serie A,77,Atalanta,78,Hellas Verona,80,-22,105,0.0903624,0.0714014,3,1,0.5,0.0,0.12,0.0,1,148758,148758
28787,2024-10-26 20:45:00,8,Serie A,77,Atalanta,78,Hellas Verona,80,-22,105,0.1807248,0.1428025,6,1,1.5,0.0,0.6,0.0,2,148759,148760
28787,2024-10-26 20:45:00,8,Serie A,77,Atalanta,78,Hellas Verona,80,-22,105,0.4518118,0.3570075,15,2,1.5,0.0,0.09,0.0,2,148761,148762
28787,2024-10-26 20:45:00,8,Serie A,77,Atalanta,78,Hellas Verona,80,-22,105,0.481932,0.3808078,16,3,1.5,0.0,0.67,0.05,3,148763,148765
28787,2024-10-26 20:45:00,8,Serie A,77,Atalanta,78,Hellas Verona,80,-22,105,0.44032279999999996,0.3558333,15,4,1.5,0.0,0.73,0.06,4,148766,148769
28787,2024-10-26 20:45:00,8,Serie A,77,Atalanta,78,Hellas Verona,80,-22,105,0.44327099999999997,0.3465294,15,5,1.5,0.0,0.0,0.08,3,148770,148772
28787,2024-10-26 20:45:00,8,Serie A,77,Atalanta,78,Hellas Verona,80,-22,105,0.4348117,0.3557409,15,6,1.5,0.0,0.06,0.02,3,148773,148775
31049,2024-10-26 20:45:00,12,Belgian First Division A,144,Sint-Truiden,484,Westerlo,10,-9,35,0.328909,0.339663,15,1,0.0,0.0,0.0,0.21,1,149216,149216
31049,2024-10-26 20:45:00,12,Belgian First Division A,144,Sint-Truiden,484,Westerlo,10,-9,35,0.131564,0.135865,6,2,0.0,0.0,0.98,0.0,1,149217,149217
31049,2024-10-26 20:45:00,12,Belgian First Division A,144,Sint-Truiden,484,Westerlo,10,-9,35,0.197346,0.203798,9,2,0.5,0.0,0.0,0.0,1,149218,149218
31049,2024-10-26 20:45:00,12,Belgian First Division A,144,Sint-Truiden,484,Westerlo,10,-9,35,0.438546,0.452884,20,3,0.5,0.0,0.46,0.28,1,149219,149219
31049,2024-10-26 20:45:00,12,Belgian First Division A,144,Sint-Truiden,484,Westerlo,10,-9,35,0.3535203,0.3023062,15,4,0.5,0.0,1.6300000000000001,0.23,2,149220,149221
31049,2024-10-26 20:45:00,12,Belgian First Division A,144,Sint-Truiden,484,Westerlo,10,-9,35,0.32726,0.300122,15,5,0.5,0.0,0.4,0.21000000000000002,2,149222,149223
31049,2024-10-26 20:45:00,12,Belgian First Division A,144,Sint-Truiden,484,Westerlo,10,-9,35,0.21958919999999998,0.2145649,11,6,0.5,0.0,0.91,0.0,3,149224,149226
31049,2024-10-26 20:45:00,12,Belgian First Division A,144,Sint-Truiden,484,Westerlo,10,-9,35,0.11136120000000001,0.1203376,6,6,1.5,0.0,0.0,0.11,2,149227,149228
27812,2024-10-26 21:00:00,6,La Liga,31,Real Madrid,30,Barcelona,219,-86,501,0.299546,0.454787,15,1,0.0,0.0,0.0,0.22,1,148566,148566
27812,2024-10-26 21:00:00,6,La Liga,31,Real Madrid,30,Barcelona,219,-86,501,0.299546,0.454787,15,2,0.0,0.0,0.29,0.12,1,148567,148567
27812,2024-10-26 21:00:00,6,La Liga,31,Real Madrid,30,Barcelona,219,-86,501,0.299546,0.454787,15,3,0.0,0.0,0.0,0.04,1,148568,148568
27812,2024-10-26 21:00:00,6,La Liga,31,Real Madrid,30,Barcelona,219,-86,501,0.1718928,0.2768761,9,4,0.0,0.0,0.02,0.27,2,148569,148570
27812,2024-10-26 21:00:00,6,La Liga,31,Real Madrid,30,Barcelona,219,-86,501,0.0379809,0.0616393,2,4,-0.5,0.0,0.0,0.17,1,148571,148571
27812,2024-10-26 21:00:00,6,La Liga,31,Real Madrid,30,Barcelona,219,-86,501,0.0759617,0.123279,4,4,-1.5,0.0,0.0,0.0,1,148572,148572
27812,2024-10-26 21:00:00,6,La Liga,31,Real Madrid,30,Barcelona,219,-86,501,0.2587639,0.44979389999999997,15,5,-1.5,0.0,1.0899999999999999,0.98,3,148573,148575
27812,2024-10-26 21:00:00,6,La Liga,31,Real Madrid,30,Barcelona,219,-86,501,0.2734351,0.4344188,15,6,-1.5,0.0,0.06,0.78,5,148576,148580
29159,2024-10-26 21:00:00,9,Ligue 1,94,Lens,80,Lille,-26,-23,30,0.299379,0.247845,15,1,0.0,0.0,0.34,0.18,1,148887,148887
29159,2024-10-26 21:00:00,9,Ligue 1,94,Lens,80,Lille,-26,-23,30,0.299379,0.247845,15,2,0.0,0.0,0.0,0.07,1,148888,148888
29159,2024-10-26 21:00:00,9,Ligue 1,94,Lens,80,Lille,-26,-23,30,0.319338,0.264368,16,3,0.0,0.0,0.45,0.0,1,148889,148889
29159,2024-10-26 21:00:00,9,Ligue 1,94,Lens,80,Lille,-26,-23,30,0.3161546,0.23464400000000002,15,4,0.0,0.0,0.13,0.14,2,148890,148891
29159,2024-10-26 21:00:00,9,Ligue 1,94,Lens,80,Lille,-26,-23,30,0.34152689999999997,0.24434699999999998,15,5,0.0,0.0,0.0,0.25,4,148892,148895
29159,2024-10-26 21:00:00,9,Ligue 1,94,Lens,80,Lille,-26,-23,30,0.55116,0.39153699999999997,23,6,0.0,0.0,0.01,0.92,2,148896,148897
29159,2024-10-26 21:00:00,9,Ligue 1,94,Lens,80,Lille,-26,-23,30,0.0747517,0.052011,3,6,-0.5,0.0,0.14,0.37,1,148898,148898
29783,2024-10-26 21:00:00,10,Eredivisie,100,Heerenveen,118,Team 118,-5,-4,154,0.0630338,0.0760585,4,1,0.0,0.0,0.16,0.0,1,149025,149025
29783,2024-10-26 21:00:00,10,Eredivisie,100,Heerenveen,118,Team 118,-5,-4,154,0.173343,0.209161,11,1,0.5,0.0,0.03,0.0,1,149026,149026
29783,2024-10-26 21:00:00,10,Eredivisie,100,Heerenveen,118,Team 118,-5,-4,154,0.236377,0.285219,15,2,0.5,0.0,0.03,0.0,1,149027,149027
29783,2024-10-26 21:00:00,10,Eredivisie,100,Heerenveen,118,Team 118,-5,-4,154,0.267893,0.323248,17,3,0.5,0.0,0.07,0.0,1,149028,149028
29783,2024-10-26 21:00:00,10,Eredivisie,100,Heerenveen,118,Team 118,-5,-4,154,0.2121544,0.2438766,13,4,0.5,0.0,0.28,0.0,2,149029,149030
29783,2024-10-26 21:00:00,10,Eredivisie,100,Heerenveen,118,Team 118,-5,-4,154,0.3067337,0.30320959999999997,17,5,1.5,0.0,0.16,0.0,3,149031,149033
29783,2024-10-26 21:00:00,10,Eredivisie,100,Heerenveen,118,Team 118,-5,-4,154,0.3344553,0.3467042,19,6,1.5,0.0,0.2,0.0,3,149034,149036
29784,2024-10-27 12:15:00,10,Eredivisie,113,Utrecht,112,Feyenoord,-3,-2,47,0.185823,0.254372,12,1,0.0,0.0,0.0,0.94,1,149037,149037
29784,2024-10-27 12:15:00,10,Eredivisie,113,Utrecht,112,Feyenoord,-3,-2,47,0.0464557,0.0635929,3,1,-0.5,0.0,0.0,0.0,1,149038,149038
29784,2024-10-27 12:15:00,10,Eredivisie,113,Utrecht,112,Feyenoord,-3,-2,47,0.232278,0.317964,15,2,-0.5,0.0,0.0,0.2,1,149039,149039
29784,2024-10-27 12:15:00,10,Eredivisie,113,Utrecht,112,Feyenoord,-3,-2,47,0.232278,0.317964,15,3,-0.5,0.0,0.05,0.13,1,149040,149040
29784,2024-10-27 12:15:00,10,Eredivisie,113,Utrecht,112,Feyenoord,-3,-2,47,0.136065,0.190605,9,4,-0.5,0.0,0.0,0.32,1,149041,149041
29784,2024-10-27 12:15:00,10,Eredivisie,113,Utrecht,112,Feyenoord,-3,-2,47,0.0913071,0.1253428,6,4,-1.5,0.0,0.0,0.05,2,149042,149043
29784,2024-10-27 12:15:00,10,Eredivisie,113,Utrecht,112,Feyenoord,-3,-2,47,0.2255765,0.32601159999999996,15,5,-1.5,0.0,0.15,0.0,3,149044,149046
29784,2024-10-27 12:15:00,10,Eredivisie,113,Utrecht,112,Feyenoord,-3,-2,47,0.3441455,0.5208736,21,6,-1.5,0.0,0.04,0.06,3,149047,149049
28788,2024-10-27 12:30:00,8,Serie A,705,Parma,239,Team 239,-22,-40,129,0.30701,0.285537,15,1,0.0,0.0,0.21,0.03,1,148776,148776
28788,2024-10-27 12:30:00,8,Serie A,705,Parma,239,Team 239,-22,-40,129,0.30701,0.285537,15,2,0.0,0.0,0.07,0.1,1,148777,148777
28788,2024-10-27 12:30:00,8,Serie A,705,Parma,239,Team 239,-22,-40,129,0.102337,0.0951789,5,3,0.0,0.0,0.02,0.0,1,148778,148778
28788,2024-10-27 12:30:00,8,Serie A,705,Parma,239,Team 239,-22,-40,129,0.204674,0.190358,10,3,-0.5,0.0,0.02,0.0,1,148779,148779
28788,2024-10-27 12:30:00,8,Serie A,705,Parma,239,Team 239,-22,-40,129,0.30842539999999996,0.28390709999999997,15,4,-0.5,0.0,0.09000000000000001,0.05,3,148780,148782
28788,2024-10-27 12:30:00,8,Serie A,705,Parma,239,Team 239,-22,-40,129,0.326353,0.28935500000000003,15,5,-0.5,0.0,0.09,0.04,2,148783,148784
28788,2024-10-27 12:30:00,8,Serie A,705,Parma,239,Team 239,-22,-40,129,0.107282,0.0956315,5,6,-0.5,0.0,0.17,0.0,1,148785,148785
28788,2024-10-27 12:30:00,8,Serie A,705,Parma,239,Team 239,-22,-40,129,0.2840292,0.2435197,14,6,0.0,0.0,1.05,0.0,3,148786,148788
31050,2024-10-27 13:30:00,12,Belgian First Division A,141,Club Brugge,154,Anderlecht,-10,4,88,0.224357,0.136735,8,1,0.0,0.0,0.37,0.03,1,149229,149229
31050,2024-10-27 13:30:00,12,Belgian First Division A,141,Club Brugge,154,Anderlecht,-10,4,88,0.196312,0.119643,7,1,0.5,0.0,0.0,0.0,1,149230,149230
31050,2024-10-27 13:30:00,12,Belgian First Division A,141,Club Brugge,154,Anderlecht,-10,4,88,0.420669,0.256378,15,2,0.5,0.0,0.67,0.0,1,149231,149231
31050,2024-10-27 13:30:00,12,Belgian First Division A,141,Club Brugge,154,Anderlecht,-10,4,88,0.532847,0.324745,19,3,0.5,0.0,0.21,0.0,1,149232,149232
31050,2024-10-27 13:30:00,12,Belgian First Division A,141,Club Brugge,154,Anderlecht,-10,4,88,0.336535,0.205102,12,4,0.5,0.0,0.17,0.03,1,149233,149233
31050,2024-10-27 13:30:00,12,Belgian First Division A,141,Club Brugge,154,Anderlecht,-10,4,88,0.5120802,0.3142557,18,5,0.5,0.0,0.2,0.1,4,149234,149237
31050,2024-10-27 13:30:00,12,Belgian First Division A,141,Club Brugge,154,Anderlecht,-10,4,88,0.3277041,0.1751539,11,6,0.5,0.0,1.31,0.55,4,149238,149243
31050,2024-10-27 13:30:00,12,Belgian First Division A,141,Club Brugge,154,Anderlecht,-10,4,88,0.355458,0.1949788,12,6,1.5,0.0,0.1,0.09,2,149239,149240
27414,2024-10-27 14:00:00,5,Premier League,4,Team 4,10,Manchester Utd,-16,0,264,0.344207,0.321953,15,1,0.0,0.0,0.0,1.11,1,148470,148470
27414,2024-10-27 14:00:00,5,Premier League,4,Team 4,10,Manchester Utd,-16,0,264,0.344207,0.321953,15,2,0.0,0.0,0.04,0.0,1,148471,148471
27414,2024-10-27 14:00:00,5,Premier League,4,Team 4,10,Manchester Utd,-16,0,264,0.344207,0.321953,15,3,0.0,0.0,0.0,0.61,1,148472,148472
27414,2024-10-27 14:00:00,5,Premier League,4,Team 4,10,Manchester Utd,-16,0,264,0.37128310000000003,0.2944009,15,4,0.0,0.0,0.09,0.08,3,148473,148475
27414,2024-10-27 14:00:00,5,Premier League,4,Team 4,10,Manchester Utd,-16,0,264,0.3393193,0.2852928,14,5,0.0,0.0,1.8900000000000001,0.0,2,148476,148477
27414,2024-10-27 14:00:00,5,Premier League,4,Team 4,10,Manchester Utd,-16,0,264,0.0241021,0.0223129,1,5,0.5,0.0,0.0,0.0,1,148478,148478
27414,2024-10-27 14:00:00,5,Premier League,4,Team 4,10,Manchester Utd,-16,0,264,0.4127434,0.442828,18,6,0.5,0.0,0.1,0.54,4,148479,148484
27414,2024-10-27 14:00:00,5,Premier League,4,Team 4,10,Manchester Utd,-16,0,264,0.2532251,0.2671279,11,6,0.0,0.0,0.88,0.02,2,148481,148482
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.408129,0.397678,15,1,0.0,0.0,0.05,0.04,1,148485,148485
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.0816258,0.0795356,3,2,0.0,0.0,0.56,0.0,1,148486,148486
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.326503,0.318142,12,2,0.5,0.0,0.21,0.38,1,148487,148487
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.0544172,0.0530237,2,3,0.5,0.0,0.0,1.03,1,148488,148488
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.57138,0.556749,21,3,0.0,0.0,0.13,0.0,1,148489,148489
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.0544172,0.0530237,2,4,0.0,0.0,0.05,0.0,1,148490,148490
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.353712,0.344654,13,4,0.5,0.0,0.26,0.06,1,148491,148491
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.19046,0.185583,7,5,0.5,0.0,0.0,0.05,1,148492,148492
27415,2024-10-27 14:00:00,5,Premier League,14,Chelsea,13,Team 13,-17,18,400,0.6957125999999999,0.6526692,27,6,0.5,0.0,0.37,0.26,6,148493,148498
27416,2024-10-27 14:00:00,5,Premier League,2,Crystal Palace,6,Team 6,7,-12,23,0.258242,0.412953,15,1,0.0,0.0,0.0,0.04,1,148499,148499
27416,2024-10-27 14:00:00,5,Premier League,2,Crystal Palace,6,Team 6,7,-12,23,0.260282,0.413892,15,2,0.0,0.0,0.11,0.0,2,148500,148501
27416,2024-10-27 14:00:00,5,Premier League,2,Crystal Palace,6,Team 6,7,-12,23,0.0174711,0.0276477,1,3,0.0,0.0,0.12,0.0,1,148502,148502
27416,2024-10-27 14:00:00,5,Premier League,2,Crystal Palace,6,Team 6,7,-12,23,0.331951,0.525306,19,3,0.5,0.0,0.16,0.38,1,148503,148503
27416,2024-10-27 14:00:00,5,Premier League,2,Crystal Palace,6,Team 6,7,-12,23,0.262067,0.414715,15,4,0.5,0.0,0.29,0.29,1,148504,148504
27416,2024-10-27 14:00:00,5,Premier League,2,Crystal Palace,6,Team 6,7,-12,23,0.2686993,0.3637893,15,5,0.5,0.0,0.03,0.0,3,148505,148507
27416,2024-10-27 14:00:00,5,Premier League,2,Crystal Palace,6,Team 6,7,-12,23,0.2841541,0.39118400000000003,16,6,0.5,0.0,0.08,0.03,3,148508,148510
27813,2024-10-27 14:00:00,6,La Liga,667,Team 667,25,Celta Vigo,194,-136,465,0.239869,0.453741,15,1,0.0,0.0,0.0,0.02,1,148581,148581
27813,2024-10-27 14:00:00,6,La Liga,667,Team 667,25,Celta Vigo,194,-136,465,0.239869,0.453741,15,2,0.0,0.0,0.0,0.17,1,148582,148582
27813,2024-10-27 14:00:00,6,La Liga,667,Team 667,25,Celta Vigo,194,-136,465,0.239869,0.453741,15,3,0.0,0.0,0.03,0.14,1,148583,148583
27813,2024-10-27 14:00:00,6,La Liga,667,Team 667,25,Celta Vigo,194,-136,465,0.2189618,0.4440694,14,4,0.0,0.0,0.3,0.09,3,148584,148586
27813,2024-10-27 14:00:00,6,La Liga,667,Team 667,25,Celta Vigo,194,-136,465,0.0155225,0.0309841,1,4,0.5,0.0,0.2,0.0,1,148587,148587
27813,2024-10-27 14:00:00,6,La Liga,667,Team 667,25,Celta Vigo,194,-136,465,0.21200639999999998,0.4799299,15,5,0.5,0.0,0.0,0.22,5,148588,148592
27813,2024-10-27 14:00:00,6,La Liga,667,Team 667,25,Celta Vigo,194,-136,465,0.0405565,0.0935816,3,6,0.5,0.0,0.51,0.0,1,148593,148593
27813,2024-10-27 14:00:00,6,La Liga,667,Team 667,25,Celta Vigo,194,-136,465,0.2376279,0.5601353,19,6,1.5,0.0,0.56,0.26,3,148594,148596
29785,2024-10-27 14:30:00,10,Eredivisie,102,Twente,601,Heracles Almelo,12,1,17,0.421989,0.228207,15,1,0.0,0.0,0.07,0.0,1,149050,149050
29785,2024-10-27 14:30:00,10,Eredivisie,102,Twente,601,Heracles Almelo,12,1,17,0.421989,0.228207,15,2,0.0,0.0,0.03,0.04,1,149051,149051
29785,2024-10-27 14:30:00,10,Eredivisie,102,Twente,601,Heracles Almelo,12,1,17,0.225061,0.12171,8,3,0.0,0.0,0.57,0.0,1,149052,149052
29785,2024-10-27 14:30:00,10,Eredivisie,102,Twente,601,Heracles Almelo,12,1,17,0.112531,0.0608552,4,3,0.5,0.0,0.36,0.0,1,149053,149053
29785,2024-10-27 14:30:00,10,Eredivisie,102,Twente,601,Heracles Almelo,12,1,17,0.140663,0.076069,5,3,1.5,0.0,0.0,0.0,1,149054,149054
29785,2024-10-27 14:30:00,10,Eredivisie,102,Twente,601,Heracles Almelo,12,1,17,0.38890539999999996,0.21720699999999998,14,4,1.5,0.0,0.65,0.33,2,149055,149056
29785,2024-10-27 14:30:00,10,Eredivisie,102,Twente,601,Heracles Almelo,12,1,17,0.4375528,0.2701287,16,5,1.5,0.0,0.29,0.1,5,149057,149061
29785,2024-10-27 14:30:00,10,Eredivisie,102,Twente,601,Heracles Almelo,12,1,17,0.47322070000000005,0.31933690000000003,18,6,1.5,0.0,0.71,0.0,4,149062,149065
28789,2024-10-27 15:00:00,8,Serie A,76,Lazio,562,Genoa,-34,-39,396,0.379883,0.151733,15,1,0.0,0.0,0.04,0.18,1,148789,148789
28789,2024-10-27 15:00:00,8,Serie A,76,Lazio,562,Genoa,-34,-39,396,0.151953,0.0606933,6,2,0.0,0.0,0.09,0.0,1,148790,148790
28789,2024-10-27 15:00:00,8,Serie A,76,Lazio,562,Genoa,-34,-39,396,0.22793,0.09104,9,2,0.5,0.0,0.0,0.0,1,148791,148791
28789,2024-10-27 15:00:00,8,Serie A,76,Lazio,562,Genoa,-34,-39,396,0.379883,0.151733,15,3,0.5,0.0,0.04,0.0,1,148792,148792
28789,2024-10-27 15:00:00,8,Serie A,76,Lazio,562,Genoa,-34,-39,396,0.3854146,0.1609426,15,4,0.5,0.0,0.28,0.1,2,148793,148794
28789,2024-10-27 15:00:00,8,Serie A,76,Lazio,562,Genoa,-34,-39,396,0.2657333,0.2042783,15,5,0.5,0.0,0.08,0.0,3,148795,148797
28789,2024-10-27 15:00:00,8,Serie A,76,Lazio,562,Genoa,-34,-39,396,0.1865068,0.1564535,11,6,0.5,0.0,1.25,0.0,3,148798,148800
28789,2024-10-27 15:00:00,8,Serie A,76,Lazio,562,Genoa,-34,-39,396,0.147569,0.121459,8,6,1.5,0.0,0.4,0.0,1,148801,148801
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.215418,0.211584,15,1,0.0,0.0,0.07,0.21,1,148802,148802
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.11489,0.112845,8,2,-0.5,0.0,0.04,0.0,1,148803,148803
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.100529,0.0987391,7,2,0.0,0.0,0.02,0.04,1,148804,148804
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.1579734,0.1551612,11,3,0.0,0.0,0.0,0.06,2,148805,148807
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.0718061,0.0705279,5,3,-0.5,0.0,0.76,0.0,1,148806,148806
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.215418,0.211584,15,4,0.0,0.0,0.08,0.0,1,148808,148808
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.2462816,0.1894196,15,5,0.0,0.0,0.08,0.0,3,148809,148811
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.0738428,0.057414900000000005,5,6,0.0,0.0,0.08,0.0,2,148812,148813
28790,2024-10-27 15:00:00,8,Serie A,401,Team 401,706,Team 706,28,-52,239,0.2129276,0.1510349,14,6,0.0,-0.5,0.01,0.14,3,148814,148816
29160,2024-10-27 15:00:00,9,Ligue 1,85,Lyon,726,Auxerre,49,3,249,0.439038,0.327804,15,1,0.0,0.0,0.0,0.0,1,148899,148899
29160,2024-10-27 15:00:00,9,Ligue 1,85,Lyon,726,Auxerre,49,3,249,0.439038,0.327804,15,2,0.0,0.0,0.12,0.12,1,148900,148900
29160,2024-10-27 15:00:00,9,Ligue 1,85,Lyon,726,Auxerre,49,3,249,0.848806,0.633754,29,3,0.0,0.0,0.47,0.04,1,148901,148901
29160,2024-10-27 15:00:00,9,Ligue 1,85,Lyon,726,Auxerre,49,3,249,0.0292692,0.0218536,1,4,0.0,0.0,0.0,0.0,1,148902,148902
29160,2024-10-27 15:00:00,9,Ligue 1,85,Lyon,726,Auxerre,49,3,249,0.373542,0.28284889999999996,13,5,0.0,0.0,0.54,0.29000000000000004,3,148903,148906
29160,2024-10-27 15:00:00,9,Ligue 1,85,Lyon,726,Auxerre,49,3,249,0.086202,0.0652729,3,5,-0.5,0.0,0.79,0.0,1,148904,148904
