segment_id,match_id,date,home_team,away_team,teamA_players,teamB_players,teamA_xg,teamB_xg,minutes_played
148615,27815,2024-10-27 18:30:00,Team 27,Atlético Madrid,"[""Rui Silva_1_B"", ""Diego Llorente_3_B"", ""Johnny Cardoso_4_B"", ""Marc Bartra_5_B"", ""Vitor Roque_8_B"", ""Ezequiel Ávila_9_B"", ""Abde Ezzalzouli_10_B"", ""Romain Perraud_15_B"", ""Sergi Altimira_16_B"", ""Pablo Fornals_18_B"", ""Aitor Ruibal_24_B""]","[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""Alexander Sørloth_9_AM"", ""Rodrigo De Paul_5_AM"", ""Koke_6_AM"", ""Ángel Correa_10_AM"", ""Giuliano Simeone_22_AM"", ""Nahuel Molina_16_AM"", ""Julián Álvarez_19_AM"", ""Axel Witsel_20_AM"", ""Javi Galán_21_AM""]",0.0,0.05,5
148616,27815,2024-10-27 18:30:00,Team 27,Atlético Madrid,"[""Rui Silva_1_B"", ""Diego Llorente_3_B"", ""Johnny Cardoso_4_B"", ""Marc Bartra_5_B"", ""Vitor Roque_8_B"", ""Ezequiel Ávila_9_B"", ""Abde Ezzalzouli_10_B"", ""Romain Perraud_15_B"", ""Sergi Altimira_16_B"", ""Pablo Fornals_18_B"", ""Aitor Ruibal_24_B""]","[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""Alexander Sørloth_9_AM"", ""Rodrigo De Paul_5_AM"", ""Koke_6_AM"", ""Ángel Correa_10_AM"", ""Giuliano Simeone_22_AM"", ""Nahuel Molina_16_AM"", ""Julián Álvarez_19_AM"", ""Axel Witsel_20_AM"", ""Javi Galán_21_AM""]",0.04,0.0,2
148617,27815,2024-10-27 18:30:00,Team 27,Atlético Madrid,"[""Rui Silva_1_B"", ""Diego Llorente_3_B"", ""Johnny Cardoso_4_B"", ""Marc Bartra_5_B"", ""Vitor Roque_8_B"", ""Assane Diao_38_B"", ""Abde Ezzalzouli_10_B"", ""Romain Perraud_15_B"", ""Sergi Altimira_16_B"", ""Pablo Fornals_18_B"", ""Aitor Ruibal_24_B""]","[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""Alexander Sørloth_9_AM"", ""Rodrigo De Paul_5_AM"", ""Koke_6_AM"", ""Ángel Correa_10_AM"", ""Giuliano Simeone_22_AM"", ""Nahuel Molina_16_AM"", ""Julián Álvarez_19_AM"", ""Axel Witsel_20_AM"", ""Javi Galán_21_AM""]",0.05,0.14,7
148618,27815,2024-10-27 18:30:00,Team 27,Atlético Madrid,"[""Rui Silva_1_B"", ""Diego Llorente_3_B"", ""Johnny Cardoso_4_B"", ""Marc Bartra_5_B"", ""Vitor Roque_8_B"", ""Assane Diao_38_B"", ""Abde Ezzalzouli_10_B"", ""Romain Perraud_15_B"", ""Sergi Altimira_16_B"", ""Pablo Fornals_18_B"", ""Aitor Ruibal_24_B""]","[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""Alexander Sørloth_9_AM"", ""Thomas Lemar_11_AM"", ""Koke_6_AM"", ""Ángel Correa_10_AM"", ""Giuliano Simeone_22_AM"", ""Nahuel Molina_16_AM"", ""Julián Álvarez_19_AM"", ""Axel Witsel_20_AM"", ""Javi Galán_21_AM""]",0.0,0.02,7
148619,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.09,0.0,15
148620,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.0,0.09,8
148621,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.07,0.0,7
148622,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.56,0.21,4
148623,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.03,0.07,14
148624,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.03,0.0,1
148625,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.57,0.0,14
148626,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.2,0.0,3
148627,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.02,0.36,7
148628,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.0,0.03,5
148629,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.07,0.0,4
148630,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.0,0.21,4
148631,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.0,0.0,6
148632,27816,2024-10-27 21:00:00,Real Sociedad,Osasuna,"[""Álex Remiro_1_RS"", ""Martín Zubimendi_4_RS"", ""Igor Zubeldia_5_RS"", ""Sheraldo Becker_11_RS"", ""Takefusa Kubo_14_RS"", ""Umar Sadiq_19_RS"", ""Sergio Gómez_17_RS"", ""Nayef Aguerd_21_RS"", ""Brais Méndez_23_RS"", ""Beñat Turrientes_22_RS"", ""Jon Aramburu_19_RS""]","[""Sergio Herrera_1_O"", ""Juan Cruz Armada_3_O"", ""Lucas Torró_6_O"", ""Pablo Ibáñez_8_O"", ""Aimar Oroz_10_O"", ""Jesús Areso_12_O"", ""Abel Bretones_23_O"", ""Ante Budimir_17_O"", ""Bryan Zaragoza_19_O"", ""Enzo Boyomo_22_O"", ""Catena_24_O""]",0.02,0.0,6
149287,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Sergi Darder_10_M"", ""Samu Costa_12_M"", ""Cyle Larin_17_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Aitor Paredes_4_AC"", ""Yeray Álvarez_5_AC"", ""Oihan Sancet_8_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Gorka Guruzeta_12_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.52,0.0,15
149288,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Sergi Darder_10_M"", ""Samu Costa_12_M"", ""Cyle Larin_17_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Aitor Paredes_4_AC"", ""Yeray Álvarez_5_AC"", ""Oihan Sancet_8_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Gorka Guruzeta_12_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.03,8
149289,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Sergi Darder_10_M"", ""Cyle Larin_17_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Aitor Paredes_4_AC"", ""Yeray Álvarez_5_AC"", ""Oihan Sancet_8_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Gorka Guruzeta_12_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.0,2
149290,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Sergi Darder_10_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Aitor Paredes_4_AC"", ""Yeray Álvarez_5_AC"", ""Oihan Sancet_8_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Gorka Guruzeta_12_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.0,5
149291,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Sergi Darder_10_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Aitor Paredes_4_AC"", ""Yeray Álvarez_5_AC"", ""Oihan Sancet_8_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Gorka Guruzeta_12_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.06,0.01,21
149292,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Sergi Darder_10_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Aitor Paredes_4_AC"", ""Yeray Álvarez_5_AC"", ""Oihan Sancet_8_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Gorka Guruzeta_12_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.0,1
149293,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Antonio Sánchez_18_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Daniel Vivian_3_AC"", ""Yeray Álvarez_5_AC"", ""Oihan Sancet_8_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Gorka Guruzeta_12_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.22,11
149294,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Antonio Sánchez_18_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Daniel Vivian_3_AC"", ""Yeray Álvarez_5_AC"", ""Álex Berenguer_7_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Álvaro djaló_11_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.02,3
149295,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Antonio Sánchez_18_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Roberto Navarro_27_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Daniel Vivian_3_AC"", ""Yeray Álvarez_5_AC"", ""Álex Berenguer_7_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Álvaro djaló_11_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.03,5
149296,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Antonio Sánchez_18_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Dani Rodríguez_14_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Daniel Vivian_3_AC"", ""Yeray Álvarez_5_AC"", ""Álex Berenguer_7_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Álvaro djaló_11_AC"", ""Iñigo Ruiz de Galarreta_16_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.07,5
149297,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Antonio Sánchez_18_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Dani Rodríguez_14_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Daniel Vivian_3_AC"", ""Yeray Álvarez_5_AC"", ""Álex Berenguer_7_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Álvaro djaló_11_AC"", ""Ander Herrera_21_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.02,0.03,5
149298,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Antonio Sánchez_18_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Dani Rodríguez_14_M""]","[""Julen Agirrezabala_13_AC"", ""Andoni Gorosabel_2_AC"", ""Daniel Vivian_3_AC"", ""Yeray Álvarez_5_AC"", ""Álex Berenguer_7_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Álvaro djaló_11_AC"", ""Ander Herrera_21_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.04,7
149299,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Vedat Muriqi_7_M"", ""Manu Morlanes_8_M"", ""Antonio Sánchez_18_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Dani Rodríguez_14_M""]","[""Julen Agirrezabala_13_AC"", ""Óscar de Marcos_18_AC"", ""Daniel Vivian_3_AC"", ""Yeray Álvarez_5_AC"", ""Álex Berenguer_7_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Álvaro djaló_11_AC"", ""Ander Herrera_21_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.06,10
149300,27817,2024-10-28 21:00:00,Mallorca,Athletic Club,"[""Dominik Greif_1_M"", ""Abdón Prats_9_M"", ""Copete_6_M"", ""Antonio Sánchez_18_M"", ""Omar Mascarell_5_M"", ""Antonio Raillo_21_M"", ""Johan Mojica_22_M"", ""Pablo Maffeo_23_M"", ""Martin Valjent_24_M"", ""Dani Rodríguez_14_M""]","[""Julen Agirrezabala_13_AC"", ""Óscar de Marcos_18_AC"", ""Daniel Vivian_3_AC"", ""Yeray Álvarez_5_AC"", ""Álex Berenguer_7_AC"", ""Iñaki Williams_9_AC"", ""Nico Williams_10_AC"", ""Álvaro djaló_11_AC"", ""Ander Herrera_21_AC"", ""Yuri Berchiche_17_AC"", ""Mikel Jauregizar_23_AC""]",0.0,0.08,2
149438,27818,2024-11-01 21:00:00,Alavés,Mallorca,"[""Antonio Sivera_1_A"", ""Manu Sánchez_3_A"", ""Abdel Abqar_5_A"", ""Carlos Vicente_7_A"", ""Antonio Blanco_8_A"", ""Nahuel Tenaglia_14_A"", ""Kiké_17_A"", ""Jon Guridi_18_A"", ""Abde Rebbach_21_A"", ""Carlos Benavídez_23_A"", ""Pica_36_A""]","[""Leo Román_13_M"", ""Toni Lato_3_M"", ""Omar Mascarell_5_M"", ""Copete_6_M"", ""Manu Morlanes_8_M"", ""Dani Rodríguez_14_M"", ""Cyle Larin_17_M"", ""Chiquinho_20_M"", ""Antonio Raillo_21_M"", ""Pablo Maffeo_23_M"", ""Roberto Navarro_27_M""]",0.28,0.0,15
149439,27818,2024-11-01 21:00:00,Alavés,Mallorca,"[""Antonio Sivera_1_A"", ""Manu Sánchez_3_A"", ""Abdel Abqar_5_A"", ""Carlos Vicente_7_A"", ""Antonio Blanco_8_A"", ""Nahuel Tenaglia_14_A"", ""Kiké_17_A"", ""Jon Guridi_18_A"", ""Abde Rebbach_21_A"", ""Carlos Benavídez_23_A"", ""Pica_36_A""]","[""Leo Román_13_M"", ""Toni Lato_3_M"", ""Omar Mascarell_5_M"", ""Copete_6_M"", ""Manu Morlanes_8_M"", ""Dani Rodríguez_14_M"", ""Cyle Larin_17_M"", ""Chiquinho_20_M"", ""Antonio Raillo_21_M"", ""Pablo Maffeo_23_M"", ""Roberto Navarro_27_M""]",0.0,0.02,2
